codigo_estacion,institucion,fuente,nombre,altura,latitud,longitud,codigo_cuenca,nombre_cuenca,codigo_sub_cuenca,nombre_sub_cuenca,inicio_observaciones,fin_observaciones,cantidad_observaciones,inicio_automatica
BRM00083611,GHCN,ghcn_ftp,Campo Grande,530,-20.45,-54.617,,,,,1977-11-19,1996-09-04,415,-
CIM00085418,GHCN,ghcn_ftp,Diego Aracena Intl,47,-20.535,-70.181,,,,,1973-01-21,2018-02-02,12517,-
BR002047016,GHCN,ghcn_ftp,Franca,1026,-20.55,-47.433,,,,,1973-05-27,1999-02-13,573,-
BRM00083618,GHCN,ghcn_ftp,Tres Lagoas,313,-20.783,-51.7,,,,,1977-08-09,1995-11-23,393,-
BR00C5-0040,GHCN,ghcn_ftp,Catanduva,536,-21.133,-48.967,,,,,1989-11-19,2003-06-06,12,-
BR002141004,GHCN,ghcn_ftp,Itaperuna,123,-21.2,-41.883,,,,,2004-10-18,2013-07-10,2,-
BR002144014,GHCN,ghcn_ftp,Lavras,919,-21.233,-45.0,,,,,1977-08-09,1996-05-30,304,-
BLM00085345,GHCN,ghcn_ftp,Tcnl Rafael Pabon,398,-21.255,-63.406,,,,,1980-05-01,2018-02-02,10600,-
BR00C4-0170,GHCN,ghcn_ftp,Sao Simao,617,-21.483,-47.55,,,,,1990-06-01,1996-12-22,4,-
BL000085364,GHCN,ghcn_ftp,Tarija,1854,-21.55,-64.7,,,,,1973-06-13,2018-02-02,14257,-
BR002145002,GHCN,ghcn_ftp,Machado,873,-21.667,-45.917,,,,,1990-06-15,1996-05-30,9,-
BRM00083698,GHCN,ghcn_ftp,Bartolomeu Lisandro,17,-21.698,-41.302,,,,,1973-01-01,2018-02-02,8803,-
BR002143012,GHCN,ghcn_ftp,Juiz De Fora,911,-21.767,-43.35,,,,,1977-10-24,2017-08-07,4643,-
BL000085365,GHCN,ghcn_ftp,Yacuiba,-1000,-21.95,-63.65,,,,,1973-01-29,2018-02-02,14422,-
BR00C4-0630,GHCN,ghcn_ftp,Pirassununga,600,-21.983,-47.333,,,,,1973-01-01,2018-02-02,11800,-
BR00D4-0750,GHCN,ghcn_ftp,Sao Carlos,856,-22.017,-47.883,,,,,1995-06-20,1995-06-20,1,-
PA000086068,GHCN,ghcn_ftp,Mariscal Estigarrib,172,-22.017,-60.6,,,,,1975-06-20,2018-02-02,10291,-
BR002241001,GHCN,ghcn_ftp,Sao Tome,4,-22.05,-41.05,,,,,1981-03-18,2009-06-04,205,-
BR002245081,GHCN,ghcn_ftp,Sao Lourenco,900,-22.1,-45.017,,,,,1990-07-25,1996-03-12,5,-
AR000087007,GHCN,ghcn_ftp,La Quiaca Observato,3479,-22.1,-65.6,,,,,1957-06-30,2018-02-02,8016,-
BR00D8-0390,GHCN,ghcn_ftp,Presidente Prudente,450,-22.117,-51.383,,,,,1973-01-01,2018-02-02,10330,-
PA000086086,GHCN,ghcn_ftp,Puerto Casado,87,-22.283,-57.933,,,,,1974-12-02,2018-02-02,7551,-
BR00D6-0010,GHCN,ghcn_ftp,Bauru,617,-22.317,-49.117,,,,,1973-01-01,2018-02-02,11280,-
BRM00083704,GHCN,ghcn_ftp,Ivinhema,369,-22.317,-53.933,,,,,1995-03-02,2003-06-06,3,-
BR002244041,GHCN,ghcn_ftp,Volta Redonda,374,-22.483,-44.083,,,,,1973-01-01,1978-09-19,772,-
BR002244032,GHCN,ghcn_ftp,Resende,440,-22.483,-44.467,,,,,1977-11-15,1988-10-31,375,-
BRM00083702,GHCN,ghcn_ftp,Ponta Pora,650,-22.533,-55.7,,,,,1977-11-19,1992-06-09,329,-
PAM00086065,GHCN,ghcn_ftp,Pelayo Prat Gill,220,-22.55,-61.55,,,,,1973-01-23,2014-06-22,7320,-
PAM00086097,GHCN,ghcn_ftp,Pedro Juan Caballero,652,-22.6,-55.833,,,,,1973-01-23,2018-02-02,8058,-
ARM00087022,GHCN,ghcn_ftp,General Enrique Mosconi Tarta,449,-22.62,-63.794,,,,,1973-01-01,2018-02-02,13059,-
BLM00085394,GHCN,ghcn_ftp,Bermejo,381,-22.767,-64.317,,,,,1986-07-16,2012-12-03,926,-
BR002245032,GHCN,ghcn_ftp,Guaratingueta,537,-22.783,-45.2,,,,,1977-06-15,2018-02-02,9741,-
BRM00083746,GHCN,ghcn_ftp,Galeao Antonio Carlos Jobim,9,-22.809,-43.244,,,,,1973-01-01,2018-02-02,16419,-
BR000083743,GHCN,ghcn_ftp,Rio De Janeiro,5,-22.917,-43.167,,,,,1973-01-09,1988-10-31,1745,-
BR00E4-1230,GHCN,ghcn_ftp,Campinas (Aeroporto,661,-23.0,-47.133,,,,,1951-01-20,2018-02-02,23663,-
BR00E2-0220,GHCN,ghcn_ftp,Taubate,577,-23.017,-45.567,,,,,1995-06-20,2018-02-02,3232,-
BR00E5-0140,GHCN,ghcn_ftp,Avare,793,-23.1,-48.917,,,,,2000-08-28,2000-08-28,1,-
ARM00087016,GHCN,ghcn_ftp,Oran,356,-23.153,-64.329,,,,,1961-05-01,2018-02-02,12897,-
BR00E2-0320,GHCN,ghcn_ftp,Sao Jose Dos Campos,646,-23.217,-45.85,,,,,1990-02-07,2018-02-02,8720,-
BR002351003,GHCN,ghcn_ftp,Londrina (Aeroporto,569,-23.333,-51.133,,,,,1973-01-01,2018-02-02,15412,-
BRM00083766,GHCN,ghcn_ftp,Londrina,566,-23.383,-51.183,,,,,1977-08-09,1996-04-20,402,-
PA000086134,GHCN,ghcn_ftp,Concepcion,74,-23.43,-57.417,,,,,1973-01-23,2018-02-02,14359,-
BR00E3-1520,GHCN,ghcn_ftp,Sao Paulo/Cumbica,4,-23.433,-46.467,,,,,1973-01-01,2018-02-02,7199,-
CI000085442,GHCN,ghcn_ftp,Antofagasta,140,-23.433,-70.45,,,,,1946-11-13,2018-02-02,18492,-
BR00E3-0070,GHCN,ghcn_ftp,Sao Paulo,792,-23.5,-46.617,,,,,1973-02-19,1996-09-04,415,-
PAM00086128,GHCN,ghcn_ftp,Pozo Colorado,99,-23.5,-58.783,,,,,2001-09-01,2018-02-02,4684,-
BR00E3-0520,GHCN,ghcn_ftp,Sao Paulo (Aeroport,802,-23.617,-46.65,,,,,1973-01-01,2018-02-02,16365,-
PAM00086210,GHCN,ghcn_ftp,Saltos Del Guaira,265,-24.033,-54.35,,,,,1980-03-27,2018-02-02,6962,-
BR002452048,GHCN,ghcn_ftp,Campo Mourao,616,-24.05,-52.367,,,,,1990-12-23,1997-11-05,8,-
PAM00086185,GHCN,ghcn_ftp,San Pedro,80,-24.067,-57.083,,,,,2001-09-16,2018-02-02,4321,-
BR002454001,GHCN,ghcn_ftp,Guaira,230,-24.083,-54.25,,,,,1975-02-05,1993-03-11,608,-
AR000087065,GHCN,ghcn_ftp,Rivadavia,205,-24.167,-62.9,,,,,1973-11-23,1990-10-23,1030,-
ARM00087046,GHCN,ghcn_ftp,Jujuy,920,-24.393,-65.098,,,,,1973-01-01,2018-02-02,16302,-
PAM00086192,GHCN,ghcn_ftp,San Estanislao,192,-24.667,-56.433,,,,,1975-04-04,2018-02-02,7169,-
AR000087078,GHCN,ghcn_ftp,Las Lomitas,130,-24.7,-60.583,,,,,1957-06-30,2011-09-08,13627,-
PAM00086170,GHCN,ghcn_ftp,Gral. Bruguez,86,-24.75,-58.833,,,,,2001-09-17,2018-02-02,4489,-
BR002450000,GHCN,ghcn_ftp,Castro,1009,-24.783,-50.0,,,,,1990-03-11,1997-09-02,5,-
AR000870470,GHCN,ghcn_ftp,Salta Aero,1246,-24.85,-65.483,,,,,1957-06-30,2018-02-02,20003,-
PAM00086218,GHCN,ghcn_ftp,Silvio Pettirossi Intl,89,-25.24,-57.519,,,,,1949-01-02,2018-02-02,16279,-
BR002549075,GHCN,ghcn_ftp,Curitiba,932,-25.417,-49.267,,,,,1973-02-06,2018-02-02,7056,-
PAM00086246,GHCN,ghcn_ftp,Aeropuerto Int. Guarani,236,-25.45,-54.833,,,,,2001-09-16,2013-11-03,3999,-
BRM00083836,GHCN,ghcn_ftp,Irati,837,-25.467,-50.633,,,,,1977-12-17,1997-09-02,392,-
PAM00086234,GHCN,ghcn_ftp,Coronel Oviedo,163,-25.467,-56.4,,,,,2002-04-07,2018-02-02,2743,-
BR002548005,GHCN,ghcn_ftp,Paranagua,5,-25.517,-48.517,,,,,1973-02-04,2001-03-21,1335,-
PA000086248,GHCN,ghcn_ftp,Ciudad Del Este,196,-25.533,-54.6,,,,,1973-01-09,2007-04-19,4490,-
BRM00083827,GHCN,ghcn_ftp,Cataratas Intl,240,-25.596,-54.487,,,,,1953-07-06,2018-02-02,16551,-
PAM00086221,GHCN,ghcn_ftp,Paraguari,116,-25.633,-57.133,,,,,2008-07-22,2018-02-02,3251,-
BR002554002,GHCN,ghcn_ftp,Iguazu Aero,279,-25.733,-54.467,,,,,1962-07-10,2018-02-02,16558,-
PAM00086233,GHCN,ghcn_ftp,Villarrica,161,-25.767,-56.433,,,,,1973-01-02,2018-02-02,13884,-
PAM00086268,GHCN,ghcn_ftp,Caazapa,140,-26.183,-56.367,,,,,2000-04-13,2018-02-02,4431,-
ARM00087162,GHCN,ghcn_ftp,Formosa,59,-26.213,-58.228,,,,,1973-01-01,2018-02-02,16337,-
PAM00086260,GHCN,ghcn_ftp,San Juan Bautista,126,-26.667,-57.15,,,,,1973-01-03,2018-02-01,11854,-
ARM00087148,GHCN,ghcn_ftp,Presidencia Roque Saenz Pena,93,-26.733,-60.483,,,,,2001-09-18,2018-02-02,5632,-
ARM00087121,GHCN,ghcn_ftp,Teniente Benjamin Matienzo,456,-26.841,-65.105,,,,,1981-11-01,2018-02-02,13153,-
PAM00086255,GHCN,ghcn_ftp,Pilar,56,-26.85,-58.317,,,,,1973-01-17,2018-02-02,8252,-
BR002649005,GHCN,ghcn_ftp,Indaial,68,-26.9,-49.217,,,,,1993-01-04,1997-09-02,4,-
PAM00086285,GHCN,ghcn_ftp,Capitan Meza,248,-26.933,-55.2,,,,,2000-04-12,2018-02-02,5019,-
BR002752004,GHCN,ghcn_ftp,Chapeco,679,-27.117,-52.617,,,,,1993-01-04,2018-02-02,3627,-
CI000085469,GHCN,ghcn_ftp,Isla De Pascua,69,-27.167,-109.433,,,,,1965-05-03,2018-02-02,15111,-
BRM00083881,GHCN,ghcn_ftp,Irai,247,-27.183,-53.233,,,,,1977-10-24,2004-04-23,404,-
CIM00085470,GHCN,ghcn_ftp,Chamonate,298,-27.296,-70.414,,,,,1964-07-20,2005-01-31,9463,-
PA000086297,GHCN,ghcn_ftp,Encarnacion,91,-27.3,-55.9,,,,,1973-01-05,2018-02-02,13136,-
ARM00087178,GHCN,ghcn_ftp,Posadas,131,-27.386,-55.971,,,,,1960-01-02,2018-02-02,18609,-
ARM00087166,GHCN,ghcn_ftp,Corrientes,62,-27.446,-58.762,,,,,1973-01-01,2018-02-02,15811,-
AR000087155,GHCN,ghcn_ftp,Resistencia Aero,53,-27.45,-59.05,,,,,1960-01-01,2018-02-02,19054,-
BRM00083897,GHCN,ghcn_ftp,Florianopolis,2,-27.583,-48.567,,,,,1977-08-09,1997-09-02,434,-
AR000087129,GHCN,ghcn_ftp,Santiago Del Estero,200,-27.767,-64.3,,,,,1957-06-30,2018-02-02,19874,-
BR002849003,GHCN,ghcn_ftp,S. Joaquim,1402,-28.283,-49.917,,,,,1993-01-04,1997-04-08,5,-
ARM00087222,GHCN,ghcn_ftp,Catamarca,464,-28.596,-65.752,,,,,1973-07-02,2018-02-02,15771,-
AR000087270,GHCN,ghcn_ftp,Reconquista Aero,53,-29.183,-59.7,,,,,1973-01-03,2018-02-02,15621,-
ARM00087213,GHCN,ghcn_ftp,Chilecito Aero,945,-29.233,-67.433,,,,,1985-04-01,2017-03-02,1003,-
AR000087217,GHCN,ghcn_ftp,La Rioja Aero.,438,-29.383,-66.817,,,,,1967-06-10,2018-02-02,16626,-
ARM00087289,GHCN,ghcn_ftp,Paso De Los Libres,70,-29.689,-57.152,,,,,1973-01-01,2018-02-02,16305,-
BR002957005,GHCN,ghcn_ftp,Uruguaiana (Aeropor,78,-29.783,-57.033,,,,,1973-01-01,2018-02-02,13665,-
AR000000008,GHCN,ghcn_ftp,Curuzu Cuatia Aero,70,-29.783,-57.983,,,,,1973-01-01,1997-01-01,6587,-
AR000087257,GHCN,ghcn_ftp,Ceres Aero,88,-29.883,-61.95,,,,,1957-06-30,2018-02-02,18523,-
ARM00087244,GHCN,ghcn_ftp,Villa Maria Del Rio,341,-29.9,-63.683,,,,,1973-01-01,2018-02-02,10455,-
CI000085488,GHCN,ghcn_ftp,La Serena,146,-29.917,-71.2,,,,,1957-07-01,2018-02-02,17533,-
BRM00083967,GHCN,ghcn_ftp,Canoas,8,-29.946,-51.144,,,,,1977-10-02,2018-02-02,6976,-
AR000873050,GHCN,ghcn_ftp,Jachal,1175,-30.25,-68.75,,,,,1973-01-11,1990-08-10,621,-
UY000086315,GHCN,ghcn_ftp,Bella Union,53,-30.267,-57.583,,,,,1981-11-07,2010-04-28,8572,-
AR000000011,GHCN,ghcn_ftp,Monte Caseros Aero,53,-30.267,-57.65,,,,,1967-04-15,2018-02-02,15390,-
ARM00087320,GHCN,ghcn_ftp,Chamical Aero,461,-30.367,-66.283,,,,,1973-06-18,2018-02-02,12966,-
UY000086330,GHCN,ghcn_ftp,Est.Met.Artigas,121,-30.4,-56.52,,,,,1976-07-14,2018-02-02,13670,-
UYM00086350,GHCN,ghcn_ftp,Presidente General Don Oscar,223,-30.975,-55.476,,,,,1976-01-06,2018-02-02,14097,-
ARM00087395,GHCN,ghcn_ftp,Comodoro Pierrestegui,34,-31.297,-57.997,,,,,1973-01-01,2018-02-02,16277,-
AR000087344,GHCN,ghcn_ftp,Cordoba Aero,489,-31.317,-64.217,,,,,1957-06-30,2018-02-02,17524,-
BRM00083980,GHCN,ghcn_ftp,Bage,242,-31.333,-54.1,,,,,1977-06-08,1999-08-03,434,-
ARM00087322,GHCN,ghcn_ftp,Chepes,658,-31.333,-66.6,,,,,1973-01-01,1992-06-20,4585,-
ARM00087345,GHCN,ghcn_ftp,Cordoba Observatorio,426,-31.4,-64.183,,,,,2009-06-15,2017-03-02,2,-
UY000086360,GHCN,ghcn_ftp,Salto,33,-31.433,-57.967,,,,,1957-06-30,2018-02-02,15677,-
ARM00087311,GHCN,ghcn_ftp,San Juan,597,-31.571,-68.418,,,,,1973-01-01,2018-02-02,16378,-
ARM00087349,GHCN,ghcn_ftp,Pilar Observatorio,338,-31.667,-63.883,,,,,1973-02-13,2018-02-02,11462,-
UY000001405,GHCN,ghcn_ftp,Tacuarembo,134,-31.7,-55.983,,,,,1979-06-02,2016-11-01,8717,-
AR000087374,GHCN,ghcn_ftp,Parana Aero,74,-31.783,-60.483,,,,,1973-01-01,2018-02-02,15742,-
ARM00087328,GHCN,ghcn_ftp,Villa Dolores,584,-31.945,-65.146,,,,,1973-01-01,2018-02-02,14546,-
BR003252024,GHCN,ghcn_ftp,Rio Grande,2,-32.017,-52.083,,,,,1977-06-08,2013-07-11,542,-
UY000086430,GHCN,ghcn_ftp,Paysandu,61,-32.333,-58.033,,,,,1973-05-17,2018-02-02,8305,-
UY000001709,GHCN,ghcn_ftp,Melo,100,-32.35,-54.183,,,,,1976-11-04,2018-02-02,12585,-
UY000001856,GHCN,ghcn_ftp,Young,80,-32.683,-57.633,,,,,1978-08-01,2014-10-31,9385,-
ARM00087467,GHCN,ghcn_ftp,Marcos Juarez,110,-32.684,-62.158,,,,,1973-01-01,2018-02-02,16302,-
CI000085543,GHCN,ghcn_ftp,Quintero,5,-32.783,-71.517,,,,,1964-05-22,2010-11-04,3739,-
UY000001915,GHCN,ghcn_ftp,Paso De Los Toros,75,-32.8,-56.517,,,,,1976-06-30,2017-12-31,14158,-
AR000087418,GHCN,ghcn_ftp,Mendoza Aero,704,-32.833,-68.783,,,,,1957-06-30,2018-02-02,17445,-
ARM00087420,GHCN,ghcn_ftp,Mendoza Observatorio,827,-32.883,-68.85,,,,,1973-01-01,2017-03-02,254,-
ARM00087480,GHCN,ghcn_ftp,Rosario,26,-32.904,-60.785,,,,,1965-03-08,2018-02-02,16700,-
ARM00087497,GHCN,ghcn_ftp,Gualeguaychu,23,-33.01,-58.613,,,,,1965-03-27,2018-02-02,16767,-
ARM00087416,GHCN,ghcn_ftp,San Martin,653,-33.083,-68.417,,,,,1973-01-03,2018-02-02,12890,-
ARM00087453,GHCN,ghcn_ftp,Rio Cuarto Area De Material,421,-33.085,-64.261,,,,,1973-01-01,2018-02-02,16265,-
UYM00086500,GHCN,ghcn_ftp,Treinta Y Tres,46,-33.217,-54.383,,,,,1967-10-24,2018-01-27,11259,-
UY000086490,GHCN,ghcn_ftp,Mercedes,17,-33.25,-58.067,,,,,1973-01-05,2018-02-02,12010,-
ARM00087436,GHCN,ghcn_ftp,San Luis,710,-33.273,-66.356,,,,,1957-06-30,2018-02-02,17114,-
UY000002206,GHCN,ghcn_ftp,Durazno,92,-33.35,-56.5,,,,,1957-07-05,2018-02-02,12945,-
CIM00085574,GHCN,ghcn_ftp,Arturo Merino Benitez Intl,474,-33.393,-70.786,,,,,1973-01-01,2018-02-02,16220,-
CIM00085577,GHCN,ghcn_ftp,Quinta Normal,520,-33.433,-70.683,,,,,1946-11-13,2018-02-02,4732,-
BRM00083997,GHCN,ghcn_ftp,St.Vitoria Do Palmar,24,-33.517,-53.35,,,,,1977-06-08,1997-04-08,650,-
CI000085585,GHCN,ghcn_ftp,Juan Fernandez,30,-33.633,-75.817,,,,,1963-01-06,2018-01-27,13414,-
ARM00087448,GHCN,ghcn_ftp,Villa Reynolds,485,-33.73,-65.387,,,,,1973-01-01,2018-02-02,15210,-
AR000087534,GHCN,ghcn_ftp,Laboulaye Aero,137,-34.133,-63.367,,,,,1957-06-30,2018-02-02,15051,-
UYM00086560,GHCN,ghcn_ftp,Laguna De Los Patos Intl,21,-34.456,-57.771,,,,,1957-07-01,2018-02-02,14923,-
UY000086565,GHCN,ghcn_ftp,Rocha,18,-34.483,-54.3,,,,,1979-06-18,2018-02-02,13470,-
ARM00087548,GHCN,ghcn_ftp,Junin,80,-34.546,-60.931,,,,,1967-05-05,2018-02-02,16857,-
ARM00087582,GHCN,ghcn_ftp,Aeroparque Jorge Newbery,6,-34.559,-58.416,,,,,1973-01-01,2018-02-02,15790,-
AR000875850,GHCN,ghcn_ftp,Buenos Aires Observ,25,-34.583,-58.483,,,,,1973-01-01,2018-02-02,6077,-
ARM00087509,GHCN,ghcn_ftp,San Rafael,753,-34.588,-68.403,,,,,1973-01-01,2018-02-02,16273,-
ARM00087576,GHCN,ghcn_ftp,Ministro Pistarini,20,-34.822,-58.536,,,,,1957-07-01,2018-02-02,17570,-
UYM00086580,GHCN,ghcn_ftp,Carrasco Intl,32,-34.838,-56.031,,,,,1957-06-30,2018-02-02,17375,-
CI000085629,GHCN,ghcn_ftp,Curico,225,-34.967,-71.233,,,,,1957-09-08,2018-02-02,14325,-
ARM00087593,GHCN,ghcn_ftp,La Plata,22,-34.972,-57.895,,,,,1973-01-01,2018-02-02,12499,-
ARM00087596,GHCN,ghcn_ftp,Punta Indio B.A.,22,-35.367,-57.283,,,,,1957-06-30,2017-03-02,5088,-
ARM00087550,GHCN,ghcn_ftp,Nueve De Julio,76,-35.45,-60.883,,,,,1975-05-26,1996-07-20,2119,-
ARM00087506,GHCN,ghcn_ftp,Malargue,1430,-35.494,-69.574,,,,,1967-06-05,2018-02-02,16063,-
ARM00087532,GHCN,ghcn_ftp,General Pico,140,-35.696,-63.758,,,,,1973-01-01,2018-02-02,9680,-
AR000875440,GHCN,ghcn_ftp,Pehuajo Aero,85,-35.867,-61.9,,,,,1973-01-01,2017-03-02,7907,-
ARM00087563,GHCN,ghcn_ftp,Las Flores,38,-36.067,-59.1,,,,,1974-10-25,2014-07-31,3186,-
ARM00087640,GHCN,ghcn_ftp,Bolivar Aero,94,-36.2,-61.067,,,,,1989-04-06,2017-03-02,6228,-
ARM00087648,GHCN,ghcn_ftp,Dolores Airport,9,-36.35,-57.733,,,,,1973-01-01,2018-02-02,13656,-
AR000087623,GHCN,ghcn_ftp,Santa Rosa Aero,192,-36.567,-64.266,,,,,1958-04-13,2018-02-02,16970,-
CIM00085672,GHCN,ghcn_ftp,General Bernardo O Higgins,151,-36.582,-72.031,,,,,1957-07-01,2018-02-02,7832,-
CIM00085682,GHCN,ghcn_ftp,Carriel Sur Intl,8,-36.773,-73.063,,,,,1973-01-03,2018-02-02,16268,-
ARM00087641,GHCN,ghcn_ftp,Azul Aero,147,-36.833,-59.883,,,,,1997-01-01,2018-02-02,6510,-
ARM00087643,GHCN,ghcn_ftp,Olavarria Aero,166,-36.883,-60.217,,,,,1987-10-03,1997-09-30,1738,-
ARM00087645,GHCN,ghcn_ftp,Tandil,175,-37.237,-59.228,,,,,1973-01-01,2018-02-02,16055,-
ARM00087637,GHCN,ghcn_ftp,Coronel Suarez Aero,233,-37.433,-61.883,,,,,1973-03-07,1997-03-24,4104,-
ARM00087679,GHCN,ghcn_ftp,Pigue Airport,304,-37.6,-62.383,,,,,1973-03-04,1995-07-29,2639,-
AR000087692,GHCN,ghcn_ftp,Mar Del Plata Aero,22,-37.933,-57.583,,,,,1957-06-30,2018-02-02,17262,-
ARM00087688,GHCN,ghcn_ftp,Tres Arroyos,122,-38.387,-60.33,,,,,1973-01-01,2016-03-07,10415,-
AR000877500,GHCN,ghcn_ftp,Bahia Blanca Aero,75,-38.733,-62.167,,,,,1960-01-01,2018-02-02,16940,-
CI000085743,GHCN,ghcn_ftp,Temuco,114,-38.75,-72.633,,,,,1963-01-03,2017-10-08,15375,-
AR000087715,GHCN,ghcn_ftp,Neuquen Aero,273,-38.95,-68.133,,,,,1957-06-30,2018-02-02,18592,-
ARM00087736,GHCN,ghcn_ftp,Rio Colorado,79,-39.017,-64.083,,,,,1973-01-05,1990-08-10,2479,-
CIM00085766,GHCN,ghcn_ftp,Pichoy,18,-39.65,-73.086,,,,,1973-02-16,2018-02-02,13499,-
CIM00085782,GHCN,ghcn_ftp,Osorno,58,-40.6,-73.05,,,,,1973-02-16,2017-02-03,5011,-
ARM00087784,GHCN,ghcn_ftp,San Antonio Oeste Aero,20,-40.783,-65.1,,,,,1968-01-02,2018-02-02,13278,-
ARM00087791,GHCN,ghcn_ftp,Gobernador Castello,6,-40.869,-63.0,,,,,1973-01-01,2018-02-02,15619,-
ARM00087765,GHCN,ghcn_ftp,San Carlos De Bariloche,846,-41.151,-71.158,,,,,1957-06-30,2018-02-02,17159,-
ARM00087774,GHCN,ghcn_ftp,Maquinchao,888,-41.25,-68.733,,,,,1957-09-01,2018-02-02,7862,-
CI000085799,GHCN,ghcn_ftp,Puerto Montt,90,-41.433,-73.1,,,,,1963-08-07,2018-02-02,16982,-
ARM00087800,GHCN,ghcn_ftp,El Bolson,345,-41.943,-71.532,,,,,1995-03-02,2018-02-02,2826,-
ARM00087823,GHCN,ghcn_ftp,P.Madryn Aero,136,-42.733,-65.067,,,,,2008-03-17,2017-03-02,9,-
AR000087803,GHCN,ghcn_ftp,Esquel Aero,799,-42.933,-71.15,,,,,1957-06-30,2018-02-02,16507,-
AR000087828,GHCN,ghcn_ftp,Trelew Aero,43,-43.2,-65.266,,,,,1957-06-30,2018-02-02,17337,-
NZM00093781,GHCN,ghcn_ftp,Christchurch Intl,38,-43.489,172.532,,,,,1954-03-02,2018-02-02,22030,-
ASN00094010,GHCN,ghcn_ftp,Cape Bruny Lighthouse,55,-43.4892,147.145,,,,,1973-01-01,2013-07-10,11240,-
ARM00087814,GHCN,ghcn_ftp,Paso De Indios,460,-43.817,-68.883,,,,,1973-09-22,1997-09-30,4000,-
NZ000939870,GHCN,ghcn_ftp,Chatham Islands Aws,49,-43.95,-176.567,,,,,1991-07-25,2012-03-31,7381,-
CIM00085864,GHCN,ghcn_ftp,Teniente Vidal,311,-45.594,-72.106,,,,,1964-08-19,2018-02-02,5551,-
AR000087860,GHCN,ghcn_ftp,Comodoro Rivadavia,58,-45.783,-67.5,,,,,1957-06-30,2018-02-02,17565,-
CI000085874,GHCN,ghcn_ftp,Balmaceda,525,-45.917,-71.7,,,,,1973-01-24,2018-02-02,15478,-
NZ000093844,GHCN,ghcn_ftp,Invercargill Airpor,2,-46.417,168.333,,,,,1954-03-01,2018-02-02,18674,-
FSM00061997,GHCN,ghcn_ftp,Alfred Faure (Iles Crozet),142,-46.433,51.85,,,,,1976-06-06,2018-02-02,12309,-
ARM00087852,GHCN,ghcn_ftp,Perito Moreno Arpt,429,-46.517,-71.017,,,,,1967-07-04,2017-06-16,8119,-
SF000068994,GHCN,ghcn_ftp,Marion Island,21,-46.883,37.867,,,,,1973-01-14,2018-02-02,15141,-
ARM00087896,GHCN,ghcn_ftp,Puerto Deseado,81,-47.735,-65.904,,,,,1962-07-22,2017-03-02,6028,-
ARM00087880,GHCN,ghcn_ftp,Gobernador Gregores,356,-48.783,-70.167,,,,,1973-01-01,1997-04-17,3974,-
ARM00087909,GHCN,ghcn_ftp,San Julian,58,-49.307,-67.803,,,,,1973-01-01,2018-02-02,15505,-
FRM00061998,GHCN,ghcn_ftp,Port-Aux-Francais (Iles Kergu,30,-49.35,70.25,,,,,1973-01-16,2018-02-02,14516,-
ARM00087904,GHCN,ghcn_ftp,El Calafate Aero,204,-50.267,-72.05,,,,,2003-03-30,2018-02-02,5337,-
ARM00087903,GHCN,ghcn_ftp,Lago Argentino Arpt,220,-50.333,-72.3,,,,,1962-09-07,2000-12-07,7138,-
NZM00093929,GHCN,ghcn_ftp,Enderby Island Aws,40,-50.483,166.3,,,,,1992-04-01,2018-02-02,8984,-
FKM00088870,GHCN,ghcn_ftp,Mount Byron,480,-51.417,-60.567,,,,,2014-05-13,2018-02-02,946,-
AR000087925,GHCN,ghcn_ftp,Rio Gallegos Aero,19,-51.617,-69.283,,,,,1962-07-22,2018-02-02,16760,-
FKM00088881,GHCN,ghcn_ftp,Mount Kent,458,-51.667,-58.1,,,,,2014-05-13,2017-12-22,689,-
FKM00088889,GHCN,ghcn_ftp,Mount Pleasant,74,-51.823,-58.447,,,,,1985-07-09,2018-02-02,11693,-
FKM00088894,GHCN,ghcn_ftp,Mount Alice,361,-52.15,-60.6,,,,,2014-05-13,2017-12-30,833,-
NZ000939450,GHCN,ghcn_ftp,Campbell Island Aws,19,-52.55,169.167,,,,,1991-07-25,2018-02-02,9155,-
CI000085934,GHCN,ghcn_ftp,Punta Arenas,37,-53.0,-70.967,,,,,1963-07-02,2018-02-02,16771,-
ASM00095997,GHCN,ghcn_ftp,Heard Island (Atlas Cove),4,-53.017,73.4,,,,,1998-03-01,2012-12-19,5140,-
ASM00094997,GHCN,ghcn_ftp,Heard Island (The Spit),12,-53.1,73.717,,,,,1986-12-02,2015-11-16,6401,-
ARM00087934,GHCN,ghcn_ftp,Rio Grande,20,-53.778,-67.749,,,,,1973-01-01,2018-02-02,14238,-
SXM00088900,GHCN,ghcn_ftp,Bird Island,2,-54.0,-38.05,,,,,2003-03-30,2018-02-02,3736,-
SXM00088903,GHCN,ghcn_ftp,Grytviken,3,-54.283,-36.5,,,,,1953-01-01,2018-02-02,11039,-
ASM00094998,GHCN,ghcn_ftp,Macquarie Island,8,-54.499,158.937,,,,,1973-01-01,2018-02-02,15072,-
ARM00087938,GHCN,ghcn_ftp,Ushuaia Malvinas Argentinas,22,-54.843,-68.296,,,,,1957-06-30,2018-02-02,12747,-
AYM00088968,GHCN,ghcn_ftp,Base Orcadas,8,-60.733,-44.733,,,,,1973-01-01,2018-02-02,14998,-
AYM00089054,GHCN,ghcn_ftp,Dinamet-Uruguay,17,-62.183,-58.85,,,,,1985-03-03,2016-10-15,8718,-
